time/date,AUD/US$,EURO/US$,POUND/US$
2007-09-04,1.2129,0.735,0.4973
2007-09-05,1.2129,0.7316,0.4945
2007-09-06,1.2085,0.7301,0.494
2007-09-07,1.2108,0.7261,0.493
2007-09-10,1.2139,0.725,0.4929
2007-09-11,1.2034,0.7227,0.4922
2007-09-12,1.1903,0.7192,0.4923
2007-09-13,1.1912,0.7202,0.4931
2007-09-14,1.1884,0.7221,0.4983
2007-09-17,1.2008,0.7215,0.502
2007-09-18,1.1957,0.721,0.5007
2007-09-19,1.1689,0.7168,0.5004
2007-09-20,1.1573,0.7096,0.4967
2007-09-21,1.1561,0.7104,0.4949
2007-09-24,1.1535,0.7099,0.4945
2007-09-25,1.1506,0.7078,0.4958
2007-09-26,1.143,0.7079,0.4961
2007-09-27,1.1395,0.7073,0.4942
2007-09-28,1.1293,0.7033,0.4905
2007-10-01,1.1197,0.7028,0.4893
2007-10-02,1.1305,0.7061,0.4898
2007-10-03,1.1259,0.7075,0.4909
2007-10-04,1.1257,0.7078,0.4904
2007-10-05,1.1114,0.7065,0.4893
2007-10-08,1.1114,0.7065,0.4893
2007-10-09,1.1142,0.7096,0.4919
2007-10-10,1.1121,0.7064,0.4894
2007-10-11,1.1058,0.7028,0.4916
2007-10-12,1.106,0.7058,0.4916
2007-10-15,1.1096,0.7034,0.4897
2007-10-16,1.1287,0.706,0.492
2007-10-17,1.1183,0.7038,0.4905
2007-10-18,1.1177,0.6997,0.4888
2007-10-19,1.1192,0.7011,0.4882
2007-10-22,1.1383,0.7073,0.4931
2007-10-23,1.1182,0.7019,0.4879
2007-10-24,1.1115,0.7024,0.488
2007-10-25,1.1039,0.6993,0.4882
2007-10-26,1.0913,0.6949,0.4875
2007-10-29,1.0857,0.6942,0.4852
2007-10-30,1.0887,0.6933,0.4838
2007-10-31,1.0786,0.6912,0.4813
2007-11-01,1.0886,0.6928,0.4804
2007-11-02,1.0893,0.6906,0.4803
2007-11-05,1.0874,0.6911,0.4808
2007-11-06,1.0807,0.687,0.4794
2007-11-07,1.0673,0.6818,0.4752
2007-11-08,1.0792,0.6807,0.4738
2007-11-09,1.0935,0.6819,0.4782
2007-11-13,1.1245,0.685,0.4824
2007-11-14,1.1109,0.6817,0.4858
2007-11-15,1.121,0.6831,0.4882
2007-11-16,1.1225,0.6825,0.4883
2007-11-19,1.1319,0.6822,0.4883
2007-11-20,1.1269,0.6763,0.4842
2007-11-21,1.1497,0.6744,0.4858
2007-11-22,1.1497,0.6744,0.4858
2007-11-23,1.1436,0.6745,0.4863
2007-11-26,1.1392,0.6729,0.4835
2007-11-27,1.1436,0.6749,0.4842
2007-11-28,1.1342,0.678,0.4834
2007-11-29,1.1325,0.6772,0.4844
2007-11-30,1.1302,0.6808,0.4862
2007-12-03,1.1328,0.6823,0.4841
2007-12-04,1.146,0.6776,0.486
2007-12-05,1.1482,0.6818,0.4929
2007-12-06,1.1453,0.6832,0.4929
2007-12-07,1.1355,0.6819,0.4929
2007-12-10,1.1326,0.6796,0.4888
2007-12-11,1.1278,0.6802,0.4905
2007-12-12,1.1291,0.6802,0.4879
2007-12-13,1.1435,0.6854,0.4903
2007-12-14,1.1601,0.6929,0.4951
2007-12-17,1.1669,0.6959,0.4958
2007-12-18,1.1686,0.6948,0.4965
2007-12-19,1.1673,0.6972,0.5017
2007-12-20,1.1659,0.6967,0.5045
2007-12-21,1.1551,0.6963,0.5042
2007-12-24,1.1488,0.694,0.5057
2007-12-26,1.145,0.6897,0.5042
2007-12-27,1.1399,0.6849,0.5023
2007-12-28,1.1442,0.6794,0.5018
2007-12-31,1.1395,0.6848,0.504
2008-01-02,1.1348,0.6785,0.5044
2008-01-03,1.1339,0.6786,0.5068
2008-01-04,1.1413,0.6763,0.5061
2008-01-07,1.1478,0.681,0.5075
2008-01-08,1.1348,0.6795,0.5068
2008-01-09,1.1362,0.682,0.5111
2008-01-10,1.1247,0.6784,0.5111
2008-01-11,1.1202,0.6763,0.5104
2008-01-14,1.1135,0.6722,0.5106
2008-01-15,1.1268,0.6738,0.5084
2008-01-16,1.139,0.6829,0.5092
2008-01-17,1.1329,0.6807,0.5065
2008-01-18,1.1417,0.6842,0.5121
2008-01-22,1.1515,0.6845,0.5108
2008-01-23,1.1555,0.6862,0.5124
2008-01-24,1.1377,0.6786,0.5068
2008-01-25,1.1342,0.6815,0.505
2008-01-28,1.1321,0.6762,0.5036
2008-01-29,1.1242,0.6772,0.5036
2008-01-30,1.1245,0.6765,0.503
2008-01-31,1.1151,0.6738,0.5026
2008-02-01,1.1068,0.6734,0.5079
2008-02-04,1.1,0.6742,0.5056
2008-02-05,1.1115,0.6832,0.5095
2008-02-06,1.1132,0.6827,0.5101
2008-02-07,1.1183,0.6899,0.5149
2008-02-08,1.1179,0.6894,0.5135
2008-02-11,1.1078,0.6894,0.5132
2008-02-12,1.104,0.6853,0.5096
2008-02-13,1.1193,0.6864,0.5097
2008-02-14,1.1069,0.6833,0.5074
2008-02-15,1.1027,0.6815,0.5099
2008-02-19,1.0866,0.6783,0.5125
2008-02-20,1.0931,0.682,0.5153
2008-02-21,1.0862,0.6751,0.5098
2008-02-22,1.0864,0.6745,0.5084
2008-02-25,1.0832,0.6747,0.5084
2008-02-26,1.0762,0.6716,0.5064
2008-02-27,1.0619,0.6609,0.5019
2008-02-28,1.0567,0.6591,0.503
2008-02-29,1.0672,0.6585,0.5034
2008-03-03,1.0628,0.6581,0.5038
2008-03-04,1.0838,0.6575,0.5037
2008-03-05,1.0731,0.6544,0.5015
2008-03-06,1.0733,0.6512,0.4982
2008-03-07,1.0772,0.6522,0.4968
2008-03-10,1.0897,0.6507,0.4959
2008-03-11,1.0812,0.6524,0.499
2008-03-12,1.0727,0.6454,0.4948
2008-03-13,1.0626,0.6417,0.4923
2008-03-14,1.0671,0.6409,0.4928
2008-03-17,1.0889,0.6343,0.4998
2008-03-18,1.0786,0.6336,0.4947
2008-03-19,1.0853,0.6393,0.5036
2008-03-20,1.1163,0.6486,0.5045
2008-03-21,1.1091,0.6474,0.5044
2008-03-24,1.1035,0.6496,0.5037
2008-03-25,1.0946,0.6412,0.5001
2008-03-26,1.0874,0.6345,0.4995
2008-03-27,1.0867,0.633,0.4976
2008-03-28,1.0884,0.6346,0.5028
2008-03-31,1.0951,0.6327,0.5037
2008-04-01,1.1029,0.6404,0.5057
2008-04-02,1.0948,0.6403,0.5044
2008-04-03,1.0927,0.6383,0.501
2008-04-04,1.0853,0.6355,0.5013
2008-04-07,1.0783,0.6364,0.5037
2008-04-08,1.0778,0.6367,0.5079
2008-04-09,1.0772,0.6328,0.5069
2008-04-10,1.0725,0.6352,0.5065
2008-04-11,1.0764,0.6331,0.5074
2008-04-14,1.0835,0.6318,0.5046
2008-04-15,1.0817,0.6329,0.5095
2008-04-16,1.0643,0.6259,0.5062
2008-04-17,1.0672,0.628,0.5023
2008-04-18,1.076,0.6352,0.5009
2008-04-21,1.0618,0.6297,0.5047
2008-04-22,1.0573,0.6246,0.5002
2008-04-23,1.054,0.629,0.5054
2008-04-24,1.0644,0.6382,0.5072
2008-04-25,1.0718,0.6396,0.5042
2008-04-28,1.0644,0.6391,0.5023
2008-04-29,1.0699,0.6409,0.5064
2008-04-30,1.0617,0.6423,0.5039
2008-05-01,1.0709,0.6469,0.5064
2008-05-02,1.0677,0.648,0.5062
2008-05-05,1.0578,0.6455,0.5082
2008-05-06,1.0547,0.6432,0.5064
2008-05-07,1.0609,0.6506,0.5122
2008-05-08,1.0604,0.649,0.5117
2008-05-09,1.0619,0.6474,0.5132
2008-05-12,1.0563,0.6437,0.5098
2008-05-13,1.0616,0.6448,0.5136
2008-05-14,1.0697,0.6465,0.5141
2008-05-15,1.0621,0.6455,0.5131
2008-05-16,1.0482,0.6414,0.5107
2008-05-19,1.0491,0.6445,0.5136
2008-05-20,1.0418,0.6383,0.5075
2008-05-21,1.0369,0.634,0.5084
2008-05-22,1.0469,0.6368,0.5054
2008-05-23,1.0408,0.6336,0.5046
2008-05-27,1.043,0.6357,0.5063
2008-05-28,1.0399,0.6399,0.5049
2008-05-29,1.0477,0.644,0.5061
2008-05-30,1.047,0.6427,0.5052
2008-06-02,1.0473,0.6431,0.5085
2008-06-03,1.0477,0.6471,0.5089
2008-06-04,1.0411,0.6471,0.5116
2008-06-05,1.0453,0.6427,0.5112
2008-06-06,1.0413,0.6357,0.5077
2008-06-09,1.0501,0.6362,0.5061
2008-06-10,1.0584,0.6463,0.5117
2008-06-11,1.0541,0.6426,0.509
2008-06-12,1.0704,0.6486,0.5137
2008-06-13,1.065,0.6507,0.5129
2008-06-16,1.0634,0.6463,0.5092
2008-06-17,1.0607,0.6444,0.5117
2008-06-18,1.0592,0.6451,0.511
2008-06-19,1.0527,0.6451,0.5069
2008-06-20,1.0482,0.64,0.5067
2008-06-23,1.0519,0.6455,0.51
2008-06-24,1.0446,0.6414,0.5074
2008-06-25,1.0482,0.6423,0.5083
2008-06-26,1.0446,0.6354,0.5032
2008-06-27,1.0406,0.635,0.5016
2008-06-30,1.0458,0.635,0.5024
2008-07-01,1.0488,0.6338,0.5018
2008-07-02,1.038,0.6302,0.5019
2008-07-03,1.0412,0.6366,0.5044
2008-07-07,1.0492,0.6391,0.5077
2008-07-08,1.049,0.6389,0.508
2008-07-09,1.0433,0.6352,0.5047
2008-07-10,1.0394,0.6341,0.5056
2008-07-11,1.0337,0.629,0.5026
2008-07-14,1.0287,0.6284,0.5019
2008-07-15,1.0207,0.628,0.4991
2008-07-16,1.0245,0.631,0.5001
2008-07-17,1.0256,0.6305,0.4991
2008-07-18,1.028,0.6307,0.5004
2008-07-21,1.0257,0.6298,0.5005
2008-07-22,1.0293,0.6325,0.5015
2008-07-23,1.0378,0.6366,0.4995
2008-07-24,1.0449,0.6387,0.5042
2008-07-25,1.0458,0.6375,0.503
2008-07-28,1.0448,0.635,0.5014
2008-07-29,1.0517,0.6415,0.5049
2008-07-30,1.06,0.6427,0.5048
2008-07-31,1.0621,0.6415,0.5049
2008-08-01,1.0733,0.6424,0.5065
2008-08-04,1.0754,0.6423,0.51
2008-08-05,1.0921,0.6465,0.512
2008-08-06,1.1016,0.649,0.5134
2008-08-07,1.1014,0.6518,0.5144
2008-08-08,1.1217,0.6646,0.521
2008-08-11,1.1275,0.6685,0.5224
2008-08-12,1.1419,0.6709,0.5262
2008-08-13,1.1527,0.6714,0.5353
2008-08-14,1.1482,0.6731,0.5343
2008-08-15,1.1526,0.6805,0.5362
2008-08-18,1.1478,0.6789,0.5355
2008-08-19,1.1481,0.6782,0.536
2008-08-20,1.1478,0.6802,0.5375
2008-08-21,1.1383,0.6723,0.5331
2008-08-22,1.1509,0.6757,0.5393
2008-08-25,1.1526,0.6755,0.538
2008-08-26,1.1681,0.6821,0.5439
2008-08-27,1.1692,0.681,0.5459
2008-08-28,1.1604,0.681,0.5475
2008-08-29,1.1678,0.6817,0.5498
2008-09-02,1.1962,0.6886,0.5601
2008-09-03,1.1973,0.6902,0.562
2008-09-04,1.2051,0.6964,0.5653
2008-09-05,1.2335,0.7006,0.5654
2008-09-08,1.2268,0.7079,0.57
2008-09-09,1.2375,0.7056,0.5659
2008-09-10,1.2444,0.7133,0.5699
2008-09-11,1.2534,0.7174,0.5715
2008-09-12,1.224,0.7056,0.5588
2008-09-15,1.2376,0.7055,0.5594
2008-09-16,1.2596,0.7065,0.5617
2008-09-17,1.277,0.7035,0.5588
2008-09-18,1.2517,0.6953,0.5499
2008-09-19,1.2066,0.6952,0.5465
2008-09-22,1.1847,0.6804,0.541
2008-09-23,1.1926,0.6786,0.5389
2008-09-24,1.1953,0.6824,0.5405
2008-09-25,1.1962,0.6829,0.5433
2008-09-26,1.206,0.6851,0.5435
2008-09-29,1.2308,0.6954,0.5542
2008-09-30,1.2652,0.7102,0.5617
2008-10-01,1.2599,0.7113,0.5617
2008-10-02,1.287,0.7218,0.5664
2008-10-03,1.2903,0.7238,0.5637
2008-10-06,1.4008,0.7403,0.5754
2008-10-07,1.3858,0.7327,0.5684
2008-10-08,1.4948,0.731,0.5777
2008-10-09,1.4255,0.7328,0.5806
2008-10-10,1.5312,0.7423,0.587
2008-10-14,1.4176,0.7322,0.572
2008-10-15,1.4635,0.7371,0.5737
2008-10-16,1.4908,0.7454,0.5799
2008-10-17,1.4478,0.7428,0.5778
2008-10-20,1.4349,0.7511,0.5836
2008-10-21,1.4678,0.7632,0.5939
2008-10-22,1.493,0.7791,0.6183
2008-10-23,1.5022,0.7765,0.618
2008-10-24,1.6221,0.7912,0.6398
2008-10-27,1.6466,0.8035,0.6463
2008-10-28,1.5995,0.8015,0.6414
2008-10-29,1.4963,0.7781,0.6136
2008-10-30,1.4937,0.7782,0.6146
2008-10-31,1.5211,0.7885,0.6186
2008-11-03,1.4656,0.7862,0.6307
2008-11-04,1.4276,0.768,0.6213
2008-11-05,1.4343,0.7669,0.619
2008-11-06,1.4728,0.7839,0.6324
2008-11-07,1.4868,0.7827,0.6334
2008-11-10,1.4804,0.7837,0.6394
2008-11-12,1.5506,0.7963,0.6661
2008-11-13,1.562,0.7983,0.6757
2008-11-14,1.509,0.7855,0.6729
2008-11-17,1.5239,0.7858,0.6653
2008-11-18,1.5209,0.788,0.6648
2008-11-19,1.5382,0.794,0.6625
2008-11-20,1.6152,0.7984,0.6762
2008-11-21,1.599,0.798,0.6749
2008-11-24,1.5382,0.7758,0.6589
2008-11-25,1.5413,0.7675,0.6515
2008-11-26,1.5456,0.7795,0.6571
2008-11-28,1.5277,0.7878,0.6516
2008-12-01,1.5511,0.7915,0.6739
2008-12-02,1.5521,0.7859,0.6689
2008-12-03,1.5427,0.7893,0.6765
2008-12-04,1.5321,0.7788,0.6761
2008-12-05,1.5765,0.7903,0.6847
2008-12-08,1.5051,0.7727,0.6743
2008-12-09,1.5152,0.773,0.6768
2008-12-10,1.5117,0.7678,0.6743
2008-12-11,1.4751,0.7522,0.6688
2008-12-12,1.5198,0.7491,0.6723
2008-12-15,1.4896,0.7319,0.6545
2008-12-16,1.476,0.7241,0.6527
2008-12-17,1.4353,0.6965,0.647
2008-12-18,1.4316,0.6994,0.6621
2008-12-19,1.4693,0.7207,0.6732
2008-12-22,1.4637,0.7167,0.6754
2008-12-23,1.4697,0.716,0.6775
2008-12-24,1.465,0.7161,0.6815
2008-12-26,1.4676,0.7111,0.6803
2008-12-29,1.4388,0.7026,0.6854
2008-12-30,1.448,0.71,0.6947
2008-12-31,1.432,0.7184,0.684
2009-01-02,1.4118,0.7171,0.6887
2009-01-05,1.3994,0.7366,0.6848
2009-01-06,1.3914,0.7438,0.6767
2009-01-07,1.3866,0.729,0.6556
2009-01-08,1.4142,0.7292,0.6583
2009-01-09,1.4158,0.741,0.6562
2009-01-12,1.4676,0.7492,0.6744
2009-01-13,1.4981,0.7577,0.6883
2009-01-14,1.506,0.7591,0.6841
2009-01-15,1.5249,0.7637,0.6848
2009-01-16,1.5015,0.7551,0.6786
2009-01-20,1.5211,0.7724,0.7131
2009-01-21,1.5396,0.777,0.7284
2009-01-22,1.5281,0.7719,0.7225
2009-01-23,1.5333,0.7783,0.7322
2009-01-26,1.5129,0.762,0.7163
2009-01-27,1.5147,0.7599,0.7068
2009-01-28,1.4928,0.7551,0.6985
2009-01-29,1.5267,0.7699,0.7012
2009-01-30,1.5674,0.781,0.6938
2009-02-02,1.5823,0.7808,0.7028
2009-02-03,1.5442,0.7686,0.6947
2009-02-04,1.5387,0.7778,0.691
2009-02-05,1.5293,0.7789,0.6834
2009-02-06,1.4892,0.7768,0.6768
2009-02-09,1.4633,0.7655,0.6695
2009-02-10,1.5177,0.7712,0.6847
2009-02-11,1.527,0.7756,0.696
2009-02-12,1.5368,0.7799,0.7019
2009-02-13,1.5163,0.7765,0.6934
2009-02-17,1.5659,0.7955,0.703
2009-02-18,1.5662,0.797,0.7025
2009-02-19,1.5504,0.789,0.699
2009-02-20,1.5579,0.788,0.6977
2009-02-23,1.5489,0.7845,0.6871
2009-02-24,1.5555,0.7848,0.6941
2009-02-25,1.5442,0.7855,0.701
2009-02-26,1.53,0.7835,0.6973
2009-02-27,1.5579,0.7898,0.7005
2009-03-02,1.587,0.7949,0.7148
2009-03-03,1.5654,0.7969,0.7126
2009-03-04,1.5387,0.7932,0.7071
2009-03-05,1.5605,0.7959,0.708
2009-03-06,1.5605,0.789,0.7087
2009-03-09,1.5845,0.7914,0.7269
2009-03-10,1.5449,0.7842,0.7225
2009-03-11,1.5392,0.7828,0.7257
2009-03-12,1.5449,0.7813,0.7241
2009-03-13,1.5207,0.7757,0.7157
2009-03-16,1.5126,0.7694,0.7097
2009-03-17,1.5172,0.7709,0.7134
2009-03-18,1.5177,0.7628,0.7156
2009-03-19,1.4436,0.7283,0.6857
2009-03-20,1.451,0.7371,0.6928
2009-03-23,1.4298,0.737,0.6898
2009-03-24,1.4251,0.7394,0.6789
2009-03-25,1.4267,0.7386,0.6856
2009-03-26,1.4241,0.7375,0.6898
2009-03-27,1.4397,0.7515,0.6981
2009-03-30,1.4732,0.7607,0.7068
2009-03-31,1.444,0.7541,0.6993
2009-04-01,1.4407,0.7563,0.6943
2009-04-02,1.3949,0.7431,0.6803
2009-04-03,1.4079,0.7437,0.6756
2009-04-06,1.4083,0.7483,0.6797
2009-04-07,1.3966,0.7529,0.6782
2009-04-08,1.4065,0.7526,0.6806
2009-04-09,1.3951,0.7605,0.6839
2009-04-10,1.391,0.7609,0.6833
2009-04-13,1.3721,0.7488,0.6743
2009-04-14,1.3725,0.7532,0.6708
2009-04-15,1.3835,0.7586,0.6671
2009-04-16,1.3887,0.7577,0.6707
2009-04-17,1.3881,0.7675,0.6767
2009-04-20,1.4245,0.775,0.6881
2009-04-21,1.4094,0.7705,0.6808
2009-04-22,1.4067,0.7685,0.6898
2009-04-23,1.4075,0.7664,0.6833
2009-04-24,1.385,0.7532,0.6804
2009-04-27,1.3972,0.7613,0.6813
2009-04-28,1.4198,0.7656,0.6846
2009-04-29,1.3759,0.7505,0.6756
2009-04-30,1.3667,0.7551,0.6757
2009-05-01,1.3717,0.7537,0.672
2009-05-04,1.3535,0.7482,0.6673
2009-05-05,1.3448,0.7477,0.6623
2009-05-06,1.3392,0.7511,0.6639
2009-05-07,1.3194,0.7457,0.6658
2009-05-08,1.3142,0.7411,0.6627
2009-05-11,1.3134,0.7342,0.6603
2009-05-12,1.3098,0.7332,0.6562
2009-05-13,1.321,0.7346,0.6594
2009-05-14,1.3205,0.7349,0.6581
2009-05-15,1.3287,0.7386,0.6569
2009-05-18,1.3165,0.7406,0.6532
2009-05-19,1.2918,0.7349,0.6451
2009-05-20,1.287,0.7265,0.6382
2009-05-21,1.2915,0.7244,0.6344
2009-05-22,1.2734,0.714,0.6292
2009-05-26,1.2752,0.7147,0.6274
2009-05-27,1.27,0.7182,0.6224
2009-05-28,1.2721,0.7169,0.6267
2009-05-29,1.2511,0.7079,0.6188
2009-06-01,1.2344,0.7046,0.608
2009-06-02,1.2204,0.7008,0.6055
2009-06-03,1.2341,0.7045,0.6096
2009-06-04,1.2516,0.7049,0.6183
2009-06-05,1.2481,0.7148,0.6243
2009-06-08,1.2737,0.7203,0.6259
2009-06-09,1.2531,0.7136,0.6147
2009-06-10,1.2433,0.7152,0.6122
2009-06-11,1.2203,0.7096,0.6043
2009-06-12,1.2297,0.7123,0.6052
2009-06-15,1.2626,0.7255,0.6147
2009-06-16,1.25,0.7206,0.6081
2009-06-17,1.2679,0.722,0.6138
2009-06-18,1.2441,0.7154,0.6109
2009-06-19,1.2329,0.7144,0.6047
2009-06-22,1.2665,0.7222,0.6119
2009-06-23,1.2657,0.7125,0.6118
2009-06-24,1.2456,0.7135,0.6066
2009-06-25,1.2516,0.7167,0.6121
2009-06-26,1.2418,0.7114,0.6061
2009-06-29,1.2398,0.7113,0.6049
2009-06-30,1.2415,0.7133,0.6078
2009-07-01,1.2338,0.7049,0.6052
2009-07-02,1.2582,0.7134,0.6098
2009-07-03,1.2522,0.7147,0.6121
2009-07-06,1.2623,0.7175,0.6161
2009-07-07,1.2558,0.7161,0.6189
2009-07-08,1.2853,0.7219,0.6239
2009-07-09,1.2765,0.713,0.6135
2009-07-10,1.2902,0.7181,0.6179
2009-07-13,1.2809,0.7157,0.6181
2009-07-14,1.2666,0.7158,0.6137
2009-07-15,1.2436,0.7084,0.6083
2009-07-16,1.247,0.7085,0.6091
2009-07-17,1.248,0.7082,0.6124
2009-07-20,1.2299,0.7037,0.6063
2009-07-21,1.2311,0.7044,0.6091
2009-07-22,1.2253,0.7032,0.6083
2009-07-23,1.2186,0.701,0.6038
2009-07-24,1.2252,0.7036,0.6086
2009-07-27,1.2177,0.7036,0.6066
2009-07-28,1.2067,0.7035,0.6069
2009-07-29,1.2249,0.7126,0.6105
2009-07-30,1.2089,0.7109,0.6067
2009-07-31,1.1992,0.7003,0.5983
2009-08-03,1.1865,0.6937,0.5898
2009-08-04,1.1874,0.6944,0.5906
2009-08-05,1.1927,0.6949,0.589
2009-08-06,1.1909,0.6965,0.5962
2009-08-07,1.1946,0.7052,0.5999
2009-08-10,1.1937,0.7071,0.6065
2009-08-11,1.2054,0.7072,0.606
2009-08-12,1.2,0.7035,0.6047
2009-08-13,1.191,0.7001,0.6031
2009-08-14,1.2015,0.7034,0.605
2009-08-17,1.2145,0.7098,0.6126
2009-08-18,1.2194,0.7105,0.6091
2009-08-19,1.2058,0.7012,0.604
2009-08-20,1.2037,0.7025,0.6063
2009-08-21,1.1977,0.6991,0.606
2009-08-24,1.1895,0.6983,0.6091
2009-08-25,1.1888,0.6969,0.6086
2009-08-26,1.2088,0.7027,0.616
2009-08-27,1.1969,0.7007,0.6168
2009-08-28,1.1869,0.6965,0.6123
2009-08-31,1.185,0.6967,0.613
2009-09-01,1.2039,0.7025,0.6185
2009-09-02,1.2015,0.702,0.6147
2009-09-03,1.1896,0.7004,0.6115
2009-09-04,1.1786,0.7004,0.6106
2009-09-08,1.1579,0.6898,0.6056
2009-09-09,1.1575,0.6862,0.604
2009-09-10,1.1633,0.6864,0.6006
2009-09-11,1.1562,0.6856,0.599
2009-09-14,1.1623,0.6843,0.6028
2009-09-15,1.1624,0.6841,0.6084
2009-09-16,1.1463,0.6804,0.606
2009-09-17,1.1453,0.6787,0.6053
2009-09-18,1.1537,0.6801,0.6148
2009-09-21,1.1579,0.6806,0.6162
2009-09-22,1.1447,0.6759,0.6105
2009-09-23,1.1465,0.6779,0.6096
2009-09-24,1.1513,0.6805,0.6224
2009-09-25,1.1554,0.6811,0.6263
2009-09-28,1.145,0.6826,0.6285
2009-09-29,1.1493,0.6871,0.628
2009-09-30,1.1333,0.6835,0.6248
2009-10-01,1.1455,0.6881,0.627
2009-10-02,1.1553,0.6854,0.6298
2009-10-05,1.14,0.6827,0.6279
2009-10-06,1.1221,0.6782,0.6288
2009-10-07,1.1264,0.6814,0.629
2009-10-08,1.1023,0.6767,0.6215
2009-10-09,1.1069,0.6796,0.6291
2009-10-13,1.102,0.6739,0.6291
2009-10-14,1.0949,0.6712,0.626
2009-10-15,1.0865,0.6691,0.6154
2009-10-16,1.0919,0.6716,0.6116
2009-10-19,1.0792,0.669,0.6098
2009-10-20,1.0859,0.6709,0.6105
2009-10-21,1.0782,0.6663,0.602
2009-10-22,1.0842,0.6665,0.6026
2009-10-23,1.0805,0.6654,0.6116
2009-10-26,1.087,0.6693,0.6116
2009-10-27,1.0913,0.6747,0.6122
2009-10-28,1.1095,0.6774,0.6107
2009-10-29,1.0937,0.6748,0.6039
2009-10-30,1.1064,0.6777,0.6068
2009-11-02,1.101,0.6744,0.6094
2009-11-03,1.113,0.6822,0.6104
2009-11-04,1.1005,0.674,0.6035
2009-11-05,1.101,0.6731,0.6037
2009-11-06,1.0912,0.6741,0.6029
2009-11-09,1.0761,0.6667,0.5981
2009-11-10,1.0778,0.6684,0.5995
2009-11-12,1.0813,0.6727,0.6045
2009-11-13,1.074,0.6718,0.6003
2009-11-16,1.0673,0.6677,0.5954
2009-11-17,1.0794,0.6743,0.5964
2009-11-18,1.075,0.6671,0.5968
2009-11-19,1.0886,0.6709,0.6003
2009-11-20,1.0923,0.6725,0.605
2009-11-23,1.0814,0.6681,0.6024
2009-11-24,1.0906,0.6695,0.6032
2009-11-25,1.0774,0.6629,0.5998
2009-11-27,1.1002,0.6683,0.6063
2009-11-30,1.0937,0.6669,0.6094
2009-12-01,1.0812,0.6623,0.6015
2009-12-02,1.0797,0.6641,0.6009
2009-12-03,1.0793,0.6631,0.6032
2009-12-04,1.093,0.6718,0.6055
2009-12-07,1.0953,0.6748,0.6087
2009-12-08,1.101,0.6784,0.6134
2009-12-09,1.1017,0.6791,0.6157
2009-12-10,1.0913,0.6795,0.6151
2009-12-11,1.0975,0.6849,0.6159
2009-12-14,1.0922,0.6828,0.6141
2009-12-15,1.103,0.689,0.616
2009-12-16,1.1094,0.686,0.6109
2009-12-17,1.1293,0.6985,0.6198
2009-12-18,1.1279,0.7002,0.6218
2009-12-21,1.1321,0.6984,0.6218
2009-12-22,1.1393,0.7021,0.6267
2009-12-23,1.1349,0.6973,0.6268
2009-12-24,1.1328,0.696,0.6273
2009-12-28,1.1268,0.6948,0.625
2009-12-29,1.115,0.6966,0.6292
2009-12-30,1.1179,0.6985,0.6231
2009-12-31,1.1137,0.6977,0.6185
2010-01-04,1.0949,0.6935,0.6208
2010-01-05,1.0937,0.6943,0.6246
2010-01-06,1.0883,0.6943,0.6244
2010-01-07,1.0908,0.6986,0.6285
2010-01-08,1.0848,0.6965,0.6253
2010-01-11,1.0758,0.6879,0.6193
2010-01-12,1.082,0.6886,0.618
2010-01-13,1.084,0.69,0.6139
2010-01-14,1.0746,0.6907,0.6127
2010-01-15,1.083,0.6956,0.6158
2010-01-19,1.0832,0.7008,0.6109
2010-01-20,1.1007,0.7095,0.614
2010-01-21,1.1046,0.7089,0.6168
2010-01-22,1.105,0.7065,0.6203
2010-01-25,1.1074,0.7069,0.6159
2010-01-26,1.1174,0.7111,0.6208
2010-01-27,1.1152,0.7116,0.6171
2010-01-28,1.1082,0.7146,0.6157
2010-01-29,1.127,0.721,0.6246
2010-02-01,1.1265,0.7192,0.628
2010-02-02,1.1308,0.7166,0.6263
2010-02-03,1.134,0.7191,0.6283
2010-02-04,1.1566,0.7268,0.6344
2010-02-05,1.1605,0.7349,0.6402
2010-02-08,1.1504,0.73,0.639
2010-02-09,1.14,0.7249,0.6378
2010-02-10,1.1442,0.7288,0.6408
2010-02-11,1.1254,0.7331,0.638
2010-02-12,1.1313,0.7339,0.6382
2010-02-16,1.1119,0.7277,0.6356
2010-02-17,1.1119,0.7341,0.6368
2010-02-18,1.1147,0.7373,0.6418
2010-02-19,1.1168,0.7387,0.6478
2010-02-22,1.1119,0.7358,0.6461
2010-02-23,1.1192,0.7387,0.6467
2010-02-24,1.1184,0.7366,0.648
2010-02-25,1.1349,0.7421,0.6579
2010-02-26,1.1159,0.7321,0.6562
2010-03-01,1.111,0.7399,0.6678
2010-03-02,1.1058,0.7372,0.6693
2010-03-03,1.1017,0.7283,0.6612
2010-03-04,1.1115,0.7369,0.6653
2010-03-05,1.1031,0.7349,0.6616
2010-03-08,1.1008,0.7346,0.664
2010-03-09,1.0943,0.7361,0.6665
2010-03-10,1.0905,0.7322,0.6677
2010-03-11,1.0929,0.7313,0.6644
2010-03-12,1.0927,0.7271,0.6584
2010-03-15,1.0969,0.7325,0.6648
2010-03-16,1.0931,0.7268,0.6582
2010-03-17,1.084,0.7279,0.6538
2010-03-18,1.0868,0.7351,0.6559
2010-03-19,1.0912,0.7391,0.666
2010-03-22,1.0924,0.739,0.6635
2010-03-23,1.0886,0.7388,0.6637
2010-03-24,1.1001,0.7492,0.6705
2010-03-25,1.0966,0.7494,0.6719
